valor_aluguel,quartos,banheiros,vagas,area,bairro,tipo
6699,1,2,2,49.4,Itaim Bibi,kitnet
6331,1,2,0,57.7,Pinheiros,apto
8502,3,2,2,82.2,Itaim Bibi,kitnet
3377,1,1,2,40.7,Butantã,apto
5533,2,2,1,63.0,Butantã,apto
5516,2,1,1,64.8,Vila Mariana,apto
5993,3,1,1,27.6,Moema,apto
5815,1,2,2,47.6,Pinheiros,apto
8050,2,2,0,63.4,Itaim Bibi,casa
6510,1,1,0,62.2,Itaim Bibi,apto
7251,3,2,1,31.1,Vila Mariana,apto
6909,2,2,1,58.1,Pinheiros,casa
8566,3,1,0,88.2,Butantã,kitnet
6954,1,2,0,81.7,Moema,kitnet
7103,2,1,1,57.5,Pinheiros,kitnet
6024,2,1,2,91.3,Butantã,apto
6467,3,2,2,34.8,Butantã,apto
6618,2,1,2,40.6,Moema,kitnet
9187,3,1,0,97.3,Itaim Bibi,apto
7559,1,1,0,71.6,Pinheiros,kitnet
6888,2,1,1,54.2,Pinheiros,casa
5548,1,1,1,58.9,Vila Mariana,apto
3896,2,2,0,43.9,Tatuapé,kitnet
6317,1,2,1,65.5,Pinheiros,casa
7012,3,2,2,63.9,Pinheiros,kitnet
7022,1,1,0,60.4,Itaim Bibi,casa
8294,3,1,2,36.8,Itaim Bibi,apto
8415,3,2,1,65.3,Itaim Bibi,kitnet
8713,2,2,1,49.4,Itaim Bibi,apto
8627,3,1,1,40.3,Itaim Bibi,casa
7180,3,2,2,85.3,Tatuapé,casa
5954,1,1,1,103.4,Tatuapé,kitnet
6595,3,2,0,98.9,Butantã,kitnet
6972,2,1,0,73.0,Moema,casa
6278,3,1,2,54.7,Pinheiros,kitnet
7275,3,1,0,58.6,Itaim Bibi,apto
7060,3,1,2,68.1,Vila Mariana,apto
3920,2,2,1,51.6,Butantã,kitnet
7753,1,2,0,86.4,Moema,casa
4118,1,2,0,20.0,Butantã,casa
5716,1,1,2,54.1,Pinheiros,apto
4023,3,2,0,76.0,Tatuapé,apto
6091,2,1,0,43.1,Moema,kitnet
5541,2,1,0,55.2,Moema,kitnet
6168,2,2,1,71.9,Vila Mariana,kitnet
7173,1,2,2,90.4,Butantã,casa
4076,2,1,0,34.1,Moema,casa
3926,2,1,2,32.6,Butantã,apto
8596,3,2,2,41.1,Moema,apto
4216,1,2,0,29.2,Pinheiros,casa
3997,3,1,0,30.7,Butantã,casa
6642,1,2,1,40.5,Vila Mariana,apto
7043,2,2,0,84.7,Vila Mariana,casa
5360,2,1,0,53.8,Butantã,casa
6615,3,2,1,60.6,Butantã,kitnet
5356,2,2,2,40.9,Butantã,kitnet
8491,1,2,2,72.7,Moema,casa
4121,2,2,0,42.2,Vila Mariana,kitnet
8407,2,2,0,94.5,Itaim Bibi,kitnet
4784,1,2,1,67.3,Tatuapé,apto
5367,1,2,0,60.3,Pinheiros,kitnet
8125,2,1,1,68.0,Moema,apto
7140,1,1,2,67.8,Moema,casa
9255,2,2,2,97.1,Vila Mariana,apto
7692,1,2,0,70.4,Moema,kitnet
7116,3,2,0,70.8,Tatuapé,apto
4488,1,2,0,51.6,Pinheiros,kitnet
6559,2,2,1,76.8,Pinheiros,apto
6547,3,1,0,40.9,Itaim Bibi,apto
8524,2,1,2,62.2,Moema,casa
5856,1,2,2,117.7,Tatuapé,kitnet
4143,2,1,1,64.7,Tatuapé,apto
9165,1,2,1,65.4,Moema,apto
7249,3,1,0,55.4,Moema,casa
9001,3,2,2,55.9,Itaim Bibi,apto
5242,3,1,2,61.8,Butantã,kitnet
6916,3,1,0,55.0,Vila Mariana,apto
6014,2,1,1,64.4,Itaim Bibi,kitnet
3324,1,1,1,50.2,Butantã,kitnet
7028,2,2,0,100.4,Pinheiros,kitnet
6724,1,2,0,55.0,Itaim Bibi,kitnet
7207,3,1,0,71.4,Moema,kitnet
6218,2,1,2,46.6,Butantã,apto
6262,2,2,1,78.7,Tatuapé,casa
6388,3,2,2,74.7,Butantã,kitnet
7450,2,2,0,68.4,Pinheiros,casa
5369,2,1,1,39.5,Pinheiros,kitnet
3876,1,2,1,45.0,Butantã,kitnet
5928,1,1,1,93.7,Tatuapé,kitnet
6872,2,1,1,72.8,Vila Mariana,casa
5163,3,1,0,41.1,Vila Mariana,apto
6733,1,2,0,80.2,Itaim Bibi,apto
7455,2,2,1,46.3,Vila Mariana,apto
3297,1,2,0,40.7,Tatuapé,casa
5237,1,1,0,45.8,Vila Mariana,casa
4791,1,1,0,48.9,Vila Mariana,kitnet
6549,2,1,0,68.1,Pinheiros,kitnet
4641,2,1,0,61.4,Butantã,kitnet
4201,2,1,1,38.1,Butantã,apto
7506,2,1,1,59.4,Pinheiros,casa
6858,2,1,0,37.1,Moema,kitnet
3886,1,1,0,72.9,Tatuapé,apto
7459,3,1,1,76.5,Moema,casa
6918,2,2,0,59.5,Itaim Bibi,kitnet
6848,1,2,2,65.4,Vila Mariana,kitnet
8294,2,1,1,95.0,Pinheiros,kitnet
7849,2,2,1,56.8,Moema,casa
3840,3,2,0,41.1,Tatuapé,casa
5851,1,1,0,71.6,Vila Mariana,casa
8063,3,1,0,37.3,Itaim Bibi,kitnet
6713,2,2,1,55.8,Pinheiros,casa
6524,1,1,0,48.0,Pinheiros,casa
3722,2,1,2,46.0,Tatuapé,apto
5698,3,1,0,55.0,Tatuapé,casa
4924,1,1,1,78.0,Vila Mariana,apto
8110,3,1,1,82.1,Vila Mariana,casa
8046,3,1,1,78.5,Pinheiros,kitnet
7543,3,1,2,66.7,Tatuapé,kitnet
6645,1,1,1,54.8,Moema,casa
5077,2,1,2,20.0,Pinheiros,kitnet
7028,2,2,0,67.4,Moema,kitnet
4000,2,1,2,20.0,Butantã,casa
5037,3,1,1,21.5,Vila Mariana,kitnet
5781,1,2,1,56.8,Butantã,casa
7079,2,1,1,65.3,Vila Mariana,kitnet
5432,3,1,2,51.0,Vila Mariana,casa
7652,3,2,0,90.7,Vila Mariana,apto
6227,2,1,1,69.2,Vila Mariana,apto
5925,3,1,0,55.0,Pinheiros,kitnet
6082,2,1,1,87.7,Tatuapé,apto
8908,2,1,0,91.3,Moema,kitnet
8721,2,2,1,70.3,Itaim Bibi,apto
7113,1,2,0,44.5,Moema,casa
5595,1,2,0,49.0,Moema,casa
7361,3,2,1,31.1,Moema,casa
5062,1,2,0,59.2,Pinheiros,apto
6862,2,1,1,39.0,Itaim Bibi,apto
6466,2,2,0,53.4,Pinheiros,casa
8924,2,2,2,65.2,Itaim Bibi,casa
5661,2,2,2,20.3,Butantã,kitnet
8193,3,2,1,34.7,Itaim Bibi,casa
6508,3,1,0,49.9,Moema,apto
5187,3,1,0,58.9,Vila Mariana,apto
5920,2,2,2,50.1,Butantã,casa
7938,3,1,2,54.6,Vila Mariana,casa
7356,2,2,2,45.9,Moema,kitnet
5608,2,2,1,31.0,Itaim Bibi,casa
7147,3,1,1,49.3,Butantã,casa
6164,3,2,0,55.7,Butantã,apto
5251,1,1,0,53.8,Pinheiros,apto
5233,3,1,2,62.2,Butantã,kitnet
7264,3,1,1,68.4,Pinheiros,casa
6959,3,2,1,73.6,Tatuapé,casa
5822,3,1,1,47.3,Butantã,casa
4211,3,2,0,28.5,Tatuapé,apto
5817,1,2,2,85.4,Butantã,casa
6438,1,1,2,67.7,Moema,casa
6259,1,1,2,40.9,Vila Mariana,apto
6083,1,1,1,65.6,Vila Mariana,casa
7321,1,2,2,81.4,Moema,casa
7803,2,2,1,94.6,Itaim Bibi,apto
7173,1,2,1,65.0,Moema,casa
6542,1,1,0,81.2,Itaim Bibi,kitnet
6340,2,1,2,35.8,Moema,apto
5370,3,1,0,59.3,Vila Mariana,kitnet
4490,1,1,2,53.3,Vila Mariana,casa
5236,2,1,1,66.9,Tatuapé,kitnet
5953,2,2,0,92.2,Butantã,apto
8347,3,2,1,65.0,Butantã,kitnet
5213,1,2,0,41.2,Vila Mariana,casa
6121,3,1,1,34.7,Moema,kitnet
6059,1,1,0,92.9,Itaim Bibi,kitnet
5127,1,1,2,70.3,Tatuapé,apto
5551,1,1,1,69.0,Pinheiros,apto
6459,3,1,1,53.1,Tatuapé,apto
6686,1,2,2,65.4,Pinheiros,casa
5222,3,2,1,40.3,Pinheiros,kitnet
5417,3,2,1,67.7,Tatuapé,casa
5855,3,2,0,36.5,Pinheiros,apto
6538,1,1,1,52.8,Moema,apto
3272,1,1,2,47.1,Tatuapé,casa
3422,1,1,2,20.0,Tatuapé,kitnet
6923,3,2,1,53.1,Moema,apto
5166,1,2,0,42.0,Pinheiros,casa
7770,2,1,2,55.8,Itaim Bibi,casa
5970,2,1,0,60.0,Butantã,apto
6757,3,1,0,95.4,Butantã,kitnet
7129,2,1,2,66.1,Itaim Bibi,kitnet
9195,2,2,2,66.7,Moema,casa
6651,3,2,2,69.9,Butantã,kitnet
9342,3,2,1,77.4,Moema,kitnet
6382,2,1,2,69.1,Pinheiros,kitnet
5642,2,1,2,65.6,Butantã,apto
5386,2,1,0,74.2,Vila Mariana,apto
5158,3,1,2,20.0,Butantã,casa
9696,2,2,2,101.8,Moema,apto
5358,2,1,0,91.8,Butantã,apto
5989,3,2,2,64.3,Tatuapé,casa
7238,3,1,1,31.7,Moema,casa
6666,2,2,2,84.2,Vila Mariana,apto
5903,1,1,0,70.7,Pinheiros,apto
5944,2,1,0,34.3,Moema,casa
9433,3,2,1,104.5,Moema,kitnet
5852,3,2,2,31.2,Tatuapé,casa
7870,3,2,2,61.4,Vila Mariana,apto
6877,2,2,2,59.2,Moema,apto
5834,3,1,1,51.5,Vila Mariana,apto
8150,3,2,1,82.7,Vila Mariana,apto
6154,1,1,0,51.5,Itaim Bibi,casa
7243,3,2,1,82.8,Vila Mariana,casa
4358,1,2,1,39.5,Vila Mariana,casa
5225,1,2,2,54.4,Tatuapé,casa
6266,3,1,1,54.8,Vila Mariana,casa
9100,3,2,1,69.9,Moema,kitnet
7924,3,2,1,67.4,Vila Mariana,kitnet
7283,2,1,1,74.4,Moema,apto
8220,2,1,1,65.3,Itaim Bibi,kitnet
5508,2,2,0,73.2,Tatuapé,apto
5475,2,2,2,42.0,Butantã,apto
5882,2,2,0,67.8,Itaim Bibi,casa
6088,1,1,2,92.2,Pinheiros,apto
6359,3,1,2,26.4,Moema,casa
6638,2,2,2,69.8,Vila Mariana,apto
5098,2,1,0,73.5,Tatuapé,casa
7701,3,2,0,89.2,Vila Mariana,kitnet
5864,2,2,0,74.5,Butantã,kitnet
5812,2,2,1,62.0,Vila Mariana,apto
5311,1,1,2,68.6,Tatuapé,casa
7306,1,2,2,45.3,Pinheiros,casa
5285,2,2,2,52.2,Butantã,casa
4068,2,1,2,33.3,Butantã,casa
8444,3,2,0,89.7,Itaim Bibi,kitnet
8838,3,2,2,69.0,Moema,casa
5730,3,1,0,41.7,Pinheiros,apto
6779,2,2,2,65.4,Itaim Bibi,kitnet
6230,1,1,2,83.2,Moema,kitnet
7912,3,2,2,79.9,Butantã,apto
8869,3,2,1,41.4,Itaim Bibi,casa
4980,2,1,1,20.0,Tatuapé,kitnet
6218,3,1,1,67.9,Butantã,casa
6675,3,1,1,42.3,Itaim Bibi,casa
7523,2,2,1,72.4,Moema,kitnet
5377,1,2,1,79.0,Pinheiros,kitnet
4744,1,1,0,82.3,Pinheiros,casa
9451,3,2,1,94.9,Moema,apto
6373,2,1,2,84.7,Tatuapé,casa
8516,1,1,2,95.0,Pinheiros,kitnet
6461,1,2,0,87.6,Pinheiros,apto
7893,3,2,0,89.3,Itaim Bibi,casa
6478,1,1,1,59.2,Itaim Bibi,casa
5300,1,2,2,34.2,Pinheiros,apto
6096,2,2,0,109.6,Tatuapé,casa
6313,2,1,0,61.3,Pinheiros,kitnet
7866,3,2,0,84.6,Itaim Bibi,apto
5274,3,1,0,49.0,Butantã,casa
5900,2,1,0,79.3,Butantã,kitnet
4836,1,2,2,20.0,Tatuapé,apto
5902,3,1,2,51.8,Tatuapé,casa
6275,2,2,1,58.0,Butantã,apto
5622,3,2,0,69.3,Tatuapé,casa
7800,2,1,2,81.4,Moema,casa
7122,1,2,0,38.1,Itaim Bibi,apto
4599,3,1,0,73.2,Tatuapé,apto
4913,1,2,0,84.5,Butantã,casa
7910,3,1,1,106.9,Tatuapé,kitnet
6755,3,2,2,74.1,Butantã,apto
5096,1,1,1,50.8,Pinheiros,kitnet
6025,3,1,1,34.6,Pinheiros,apto
6791,1,1,1,96.6,Pinheiros,casa
6511,2,1,2,74.7,Tatuapé,casa
8326,2,1,2,59.6,Itaim Bibi,casa
5337,2,2,1,27.6,Vila Mariana,apto
7015,2,2,1,41.4,Pinheiros,kitnet
6152,2,2,1,72.6,Butantã,apto
8500,2,1,2,67.1,Itaim Bibi,kitnet
4010,3,2,1,21.1,Tatuapé,casa
8470,1,1,2,72.7,Moema,casa
6735,3,1,0,28.6,Moema,apto
4914,1,2,2,87.1,Pinheiros,casa
7353,1,2,2,64.2,Vila Mariana,kitnet
5826,3,1,2,50.7,Butantã,kitnet
7378,1,2,2,79.8,Moema,kitnet
8128,3,2,1,67.1,Itaim Bibi,apto
7447,1,1,0,86.5,Itaim Bibi,casa
4538,1,1,1,61.6,Vila Mariana,casa
6622,3,2,1,62.8,Vila Mariana,kitnet
5687,1,1,0,54.3,Itaim Bibi,kitnet
7024,3,2,0,65.3,Pinheiros,kitnet
7407,2,1,0,94.0,Moema,apto
6181,3,1,1,49.9,Butantã,apto
8706,3,2,0,73.0,Itaim Bibi,kitnet
6686,1,1,2,42.4,Itaim Bibi,kitnet
4588,1,1,0,20.0,Pinheiros,casa
6250,2,1,2,64.1,Vila Mariana,apto
6706,3,2,2,67.4,Vila Mariana,apto
6978,1,2,1,57.8,Vila Mariana,kitnet
5444,1,2,1,30.1,Vila Mariana,casa
6873,2,1,2,66.1,Butantã,casa
6687,1,2,0,65.3,Pinheiros,kitnet
5998,1,1,2,42.2,Itaim Bibi,apto
4165,3,1,0,55.0,Tatuapé,apto
8201,3,2,2,73.1,Vila Mariana,kitnet
5369,1,1,1,68.3,Vila Mariana,kitnet
4136,2,2,0,42.4,Tatuapé,casa
3986,2,1,1,62.7,Vila Mariana,apto
7822,2,1,1,77.7,Itaim Bibi,apto
6131,3,2,2,36.5,Pinheiros,apto
6158,2,2,1,61.3,Pinheiros,kitnet
5246,1,1,0,83.1,Pinheiros,casa
6620,2,2,1,92.4,Butantã,kitnet
7265,3,1,0,55.6,Pinheiros,kitnet
4572,2,1,1,53.1,Butantã,casa
8794,2,1,0,80.7,Itaim Bibi,kitnet
3265,1,1,1,56.3,Butantã,casa
5709,3,2,1,58.0,Vila Mariana,apto
6660,2,2,1,69.4,Itaim Bibi,apto
6213,1,1,2,74.8,Vila Mariana,casa
7189,3,2,2,42.4,Moema,apto
5310,3,1,1,54.6,Vila Mariana,apto
8390,2,2,1,79.5,Moema,casa
6023,2,1,2,58.8,Butantã,casa
7323,2,1,2,29.4,Moema,kitnet
8143,3,1,0,84.8,Pinheiros,kitnet
5437,2,2,1,55.7,Vila Mariana,kitnet
8176,1,2,2,81.8,Itaim Bibi,apto
3860,1,2,0,32.1,Tatuapé,casa
4848,3,1,0,57.6,Tatuapé,kitnet
8538,3,1,2,70.2,Moema,casa
5846,3,1,2,58.3,Vila Mariana,casa
3297,1,1,1,20.0,Tatuapé,casa
7620,2,2,1,90.5,Butantã,casa
5670,1,2,1,65.0,Tatuapé,apto
6629,2,1,2,83.3,Butantã,casa
8221,2,1,2,78.6,Itaim Bibi,apto
5898,1,1,1,71.9,Pinheiros,kitnet
5149,1,2,0,53.6,Moema,kitnet
6825,2,2,0,69.8,Moema,casa
7317,3,2,0,88.7,Pinheiros,casa
6410,2,1,1,61.7,Vila Mariana,kitnet
8497,1,1,1,98.0,Itaim Bibi,casa
6790,1,2,2,30.0,Moema,casa
6582,2,1,2,27.9,Pinheiros,apto
5851,1,1,1,79.8,Vila Mariana,apto
5022,3,1,0,43.6,Vila Mariana,apto
8086,3,1,2,100.9,Vila Mariana,apto
6523,1,2,2,86.7,Pinheiros,kitnet
9479,3,1,1,91.8,Itaim Bibi,casa
6943,1,2,0,77.7,Itaim Bibi,kitnet
6468,2,1,1,41.6,Moema,casa
5159,3,1,1,26.8,Tatuapé,kitnet
5404,1,2,2,89.9,Butantã,casa
4671,1,2,1,30.0,Butantã,casa
5873,1,2,1,91.7,Pinheiros,kitnet
6847,3,2,1,73.4,Butantã,casa
5882,1,2,1,58.5,Pinheiros,apto
7327,2,2,0,68.8,Pinheiros,casa
6380,2,2,0,69.3,Moema,casa
7354,3,2,2,56.0,Itaim Bibi,casa
8455,3,1,1,88.5,Pinheiros,kitnet
7422,3,1,2,87.8,Vila Mariana,kitnet
6621,3,1,1,63.1,Vila Mariana,casa
6512,2,1,2,48.0,Moema,apto
6314,2,1,0,86.1,Butantã,casa
4339,1,2,0,20.0,Vila Mariana,kitnet
7459,3,2,1,68.9,Vila Mariana,apto
6108,2,1,2,74.8,Pinheiros,kitnet
5504,2,1,0,43.4,Vila Mariana,casa
5791,1,2,1,79.5,Pinheiros,kitnet
3357,1,1,0,59.5,Tatuapé,kitnet
6380,2,2,2,49.1,Moema,kitnet
7953,2,2,1,79.3,Moema,kitnet
7500,2,1,1,38.3,Itaim Bibi,apto
5003,1,2,0,77.4,Tatuapé,casa
3757,1,1,0,20.4,Pinheiros,apto
8059,3,1,1,65.7,Moema,apto
6409,2,2,1,60.9,Vila Mariana,apto
7729,2,2,2,49.2,Itaim Bibi,kitnet
5676,1,2,0,67.8,Vila Mariana,casa
5520,2,2,0,58.4,Pinheiros,kitnet
7718,2,1,0,81.1,Itaim Bibi,apto
6132,2,2,0,71.2,Moema,apto
7432,3,1,0,69.1,Pinheiros,kitnet
7293,3,1,1,65.8,Itaim Bibi,kitnet
5959,1,2,0,50.6,Vila Mariana,kitnet
5685,2,1,1,56.5,Moema,apto
4207,1,1,2,82.2,Tatuapé,kitnet
5195,1,2,2,61.9,Tatuapé,apto
6421,3,2,0,67.5,Tatuapé,kitnet
6332,3,2,1,31.9,Pinheiros,apto
6780,1,1,2,78.9,Vila Mariana,apto
5314,2,2,1,48.4,Vila Mariana,kitnet
7055,2,2,2,39.1,Itaim Bibi,casa
6646,1,1,2,92.9,Pinheiros,casa
5288,2,2,1,74.0,Tatuapé,casa
6739,3,1,0,79.5,Itaim Bibi,apto
5053,1,2,1,69.1,Butantã,kitnet
5752,1,2,2,58.1,Vila Mariana,casa
7395,2,2,1,54.4,Pinheiros,apto
6339,1,1,2,75.6,Itaim Bibi,casa
7568,3,2,1,82.7,Pinheiros,apto
7622,2,2,1,58.6,Pinheiros,apto
6578,1,2,2,101.5,Butantã,casa
5521,2,2,0,56.1,Butantã,apto
7526,3,1,1,32.1,Itaim Bibi,apto
4133,2,1,0,25.6,Butantã,casa
6744,2,1,1,26.2,Pinheiros,casa
5725,1,1,2,51.7,Pinheiros,apto
4552,1,1,2,55.4,Vila Mariana,kitnet
6221,1,1,0,73.7,Pinheiros,kitnet
4630,1,2,2,59.4,Butantã,apto
6318,1,1,2,76.9,Pinheiros,apto
5523,2,1,2,60.9,Tatuapé,casa
4151,1,2,1,60.3,Butantã,kitnet
6645,2,2,0,48.4,Itaim Bibi,apto
7834,3,1,1,88.5,Vila Mariana,kitnet
7142,3,2,2,29.4,Moema,apto
5859,2,1,1,66.0,Tatuapé,apto
5702,1,1,1,56.4,Itaim Bibi,kitnet
6477,2,1,0,75.6,Moema,apto
8512,3,2,1,59.6,Vila Mariana,apto
6081,2,1,1,60.2,Itaim Bibi,kitnet
6019,3,2,1,54.7,Butantã,casa
5279,1,1,0,60.0,Pinheiros,kitnet
6559,1,2,0,99.4,Tatuapé,casa
5385,1,1,2,65.4,Butantã,casa
5107,1,2,2,60.4,Butantã,apto
5908,1,1,0,57.1,Moema,casa
5643,2,2,2,71.3,Pinheiros,apto
3992,2,1,0,48.2,Tatuapé,kitnet
7273,2,1,0,62.9,Itaim Bibi,casa
6090,3,2,0,60.2,Butantã,apto
9568,3,2,1,66.5,Pinheiros,kitnet
6735,3,1,0,67.0,Vila Mariana,apto
8245,3,1,0,68.0,Moema,apto
7589,2,1,2,61.9,Pinheiros,kitnet
7574,3,2,1,91.4,Butantã,kitnet
6885,2,2,1,68.5,Pinheiros,kitnet
5999,1,1,2,112.1,Tatuapé,casa
4249,1,2,0,61.0,Butantã,kitnet
7831,1,1,2,79.2,Itaim Bibi,apto
7828,3,2,1,45.5,Itaim Bibi,casa
6840,1,1,2,88.0,Vila Mariana,apto
7070,3,1,2,45.9,Itaim Bibi,casa
8291,3,2,0,69.1,Moema,apto
7083,2,1,0,54.7,Pinheiros,apto
7892,3,1,1,69.0,Moema,casa
9134,3,1,1,55.3,Moema,kitnet
5357,3,2,0,44.2,Tatuapé,casa
5792,2,2,0,54.6,Vila Mariana,casa
7718,1,1,2,90.8,Moema,casa
7131,1,2,2,69.3,Moema,casa
4342,3,2,0,34.2,Vila Mariana,apto
9661,3,1,2,81.9,Itaim Bibi,casa
7219,2,2,0,42.2,Vila Mariana,kitnet
7430,1,1,1,74.9,Itaim Bibi,apto
7065,3,1,0,71.1,Vila Mariana,casa
5024,1,2,1,72.3,Butantã,kitnet
8838,2,1,0,97.1,Moema,casa
5471,2,1,0,43.4,Pinheiros,apto
5880,1,1,0,72.2,Pinheiros,casa
5804,1,1,0,85.2,Itaim Bibi,kitnet
3691,1,2,0,47.1,Butantã,apto
6846,3,2,1,45.1,Vila Mariana,casa
6853,3,2,2,54.3,Tatuapé,kitnet
5943,2,2,0,66.5,Tatuapé,apto
4490,2,1,2,31.8,Pinheiros,casa
6249,2,1,1,71.0,Moema,kitnet
6622,2,1,0,31.8,Itaim Bibi,casa
5379,2,2,0,85.9,Butantã,casa
6424,2,1,2,70.3,Butantã,apto
6244,2,2,0,98.3,Pinheiros,kitnet
6223,2,1,1,73.4,Vila Mariana,casa
6990,2,2,0,53.9,Moema,kitnet
7605,3,2,2,44.0,Pinheiros,casa
3818,1,1,2,64.8,Tatuapé,casa
3708,1,1,0,59.4,Pinheiros,casa
6849,2,1,0,83.7,Pinheiros,kitnet
5464,1,1,1,41.4,Pinheiros,kitnet
7619,1,2,1,100.4,Vila Mariana,apto
8878,3,2,1,85.5,Itaim Bibi,kitnet
6398,2,1,1,55.9,Vila Mariana,kitnet
6667,2,2,0,96.0,Butantã,apto
7288,3,2,0,44.3,Vila Mariana,apto
6079,1,2,1,64.1,Pinheiros,kitnet
5650,2,2,2,34.5,Moema,kitnet
7954,1,1,2,96.9,Itaim Bibi,casa
5382,2,1,1,27.1,Pinheiros,casa
5850,1,2,2,31.2,Pinheiros,kitnet
4193,3,1,1,47.3,Butantã,apto
5144,1,2,1,86.4,Tatuapé,apto
8067,1,2,1,79.1,Moema,kitnet
6990,1,2,1,62.4,Itaim Bibi,apto
4467,1,1,0,80.4,Butantã,casa
8156,1,1,2,57.7,Moema,casa
3697,1,2,0,68.4,Tatuapé,casa
9078,3,2,0,93.0,Pinheiros,apto
7269,3,1,1,55.1,Vila Mariana,kitnet
5060,3,2,0,44.7,Tatuapé,kitnet
6956,3,2,0,69.4,Vila Mariana,apto
6615,3,2,1,74.8,Butantã,casa
5412,2,2,0,62.2,Butantã,apto
6126,2,2,0,80.1,Vila Mariana,apto
7037,2,2,1,56.0,Moema,kitnet
5392,1,2,1,62.6,Vila Mariana,casa
5166,2,1,2,67.5,Tatuapé,casa
7024,3,2,0,65.7,Pinheiros,kitnet
5875,1,1,2,92.3,Moema,kitnet
6300,3,2,1,67.4,Tatuapé,kitnet
4996,3,1,1,53.9,Tatuapé,kitnet
4023,2,1,2,70.6,Tatuapé,casa
5925,2,1,0,80.2,Vila Mariana,casa
7060,1,1,2,75.5,Itaim Bibi,apto
8151,1,2,0,74.4,Itaim Bibi,kitnet
5670,1,2,1,30.0,Itaim Bibi,apto
7234,3,2,0,20.0,Moema,kitnet
7371,2,2,1,85.5,Butantã,kitnet
6861,1,2,2,68.8,Moema,apto
7949,2,2,2,59.6,Itaim Bibi,kitnet
8700,3,1,2,73.9,Vila Mariana,kitnet
7240,1,2,2,98.5,Vila Mariana,casa
5347,1,1,1,88.3,Tatuapé,casa
6252,3,2,1,79.2,Tatuapé,kitnet
8718,3,2,2,42.3,Itaim Bibi,casa
5514,2,2,0,44.9,Vila Mariana,apto
3834,3,2,2,20.0,Butantã,apto
5996,2,1,1,72.7,Vila Mariana,kitnet
5019,2,2,1,82.2,Tatuapé,casa
5604,1,2,1,83.8,Butantã,apto
5572,3,1,2,73.5,Tatuapé,kitnet
8590,3,1,2,56.9,Itaim Bibi,apto
4197,1,2,0,48.7,Butantã,apto
5006,3,2,2,43.5,Butantã,casa
8008,3,2,2,56.7,Moema,apto
7010,1,2,2,40.4,Moema,casa
7472,1,1,2,95.1,Vila Mariana,kitnet
3697,2,1,2,34.0,Tatuapé,kitnet
4204,2,2,0,56.1,Butantã,kitnet
7499,2,1,1,21.3,Moema,apto
7570,2,1,2,65.9,Moema,apto
7372,3,1,2,60.0,Pinheiros,kitnet
6294,2,1,1,52.9,Moema,casa
5513,1,2,2,41.3,Vila Mariana,kitnet
6074,1,1,2,60.0,Butantã,apto
5177,3,1,0,49.1,Tatuapé,kitnet
8070,3,1,2,57.3,Pinheiros,casa
7498,2,1,1,99.1,Pinheiros,kitnet
4083,1,2,1,63.4,Butantã,apto
4273,1,2,0,70.7,Butantã,casa
5727,1,1,2,50.7,Itaim Bibi,kitnet
5004,1,1,0,44.3,Pinheiros,casa
7665,2,2,1,59.5,Pinheiros,casa
6931,1,2,0,110.1,Vila Mariana,apto
6881,1,2,2,54.3,Itaim Bibi,kitnet
6585,1,2,1,67.2,Itaim Bibi,apto
5687,3,2,0,43.4,Butantã,casa
3809,2,1,0,20.0,Pinheiros,kitnet
4519,1,1,2,44.2,Pinheiros,casa
7649,3,1,0,107.6,Butantã,casa
5535,2,1,2,71.9,Butantã,apto
7447,1,2,0,92.8,Itaim Bibi,casa
7356,3,2,2,53.0,Pinheiros,kitnet
6781,3,2,1,20.0,Pinheiros,apto
5867,2,2,0,37.8,Pinheiros,casa
6544,1,1,2,67.9,Itaim Bibi,casa
3677,1,1,0,64.8,Butantã,apto
5438,2,2,2,59.8,Tatuapé,kitnet
6524,3,1,1,49.4,Vila Mariana,casa
8935,3,2,1,78.8,Itaim Bibi,apto
6700,3,2,0,50.0,Pinheiros,casa
7922,3,1,0,66.2,Itaim Bibi,kitnet
5288,2,2,0,63.9,Butantã,kitnet
7155,2,2,2,52.6,Itaim Bibi,casa
5857,3,1,0,42.4,Butantã,casa
4658,3,1,0,51.5,Tatuapé,kitnet
8028,2,1,0,97.5,Moema,apto
4519,1,1,2,82.2,Vila Mariana,apto
6540,3,1,2,80.4,Butantã,casa
5948,1,2,2,44.3,Itaim Bibi,casa
3954,2,1,0,31.2,Vila Mariana,casa
7696,2,1,1,81.9,Butantã,apto
8042,3,1,2,78.1,Pinheiros,kitnet
4963,1,1,0,62.7,Tatuapé,casa
6662,2,1,2,52.6,Vila Mariana,kitnet
4508,2,1,0,30.7,Tatuapé,kitnet
7461,1,2,2,77.3,Moema,kitnet
8797,1,2,1,83.7,Moema,casa
7870,2,1,2,46.4,Itaim Bibi,casa
7976,3,2,1,44.7,Itaim Bibi,apto
8755,2,2,2,84.8,Moema,casa
6005,3,2,2,47.2,Butantã,kitnet
9009,3,2,0,95.6,Moema,casa
6900,3,1,1,57.8,Pinheiros,apto
7473,3,2,1,52.3,Pinheiros,apto
8419,3,2,1,60.9,Vila Mariana,casa
7104,3,1,2,52.3,Itaim Bibi,casa
5890,1,2,0,82.5,Tatuapé,kitnet
7737,3,1,0,77.7,Moema,kitnet
8069,1,1,1,81.8,Moema,casa
5944,3,1,2,63.7,Butantã,casa
